Réseau Social,Class,Commentaire client,category,urgent
Facebook,"Questions, demandes d’information et d'assistance",ماهو رقم خدمة زبائن وتقديم شكوة ،وهل يعمل 24 ساعة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كفاش ندير طلب باش نستفد من العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد مودامات 4 g في وكالات سطيف,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خصنا معرفة عدد المكالامات عبر الهاتف والهاتف النقال في فضاء الزبون اوmy idoom,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Bonis fixe où internet,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Merci pour votre reponse est ce possible de nous donner plus de dtails sur le bonus internet quand le paiement ce fait en ligne .ex un mois après cart payé vs bonus,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","حاب نفهم كي دخلو الفيبر اسك رقم يتغير ؟بسك انا دخلولي الفيبر مي رقم بقى هو هو   و رحت لعندكم و قالولي نغلقو لقديمة و تطلقو جديدة أيا طلقو لفيبر مي لقديمة شهر و هي تمشي و مازالها تمشي فهمونا دك ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر تطبيق ادوم هل هو متوقف حاليا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاش ماشي Wifi6...؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم رقم اتصالات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بطاقة 500 شحال تبقى من يوم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندكم المودام ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من مجيب على رسائل بريد الصفحة؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",معليش تقولوا لنا مين نقدرو نجيبو مودم الألياف البصرية هذا ؟! خبرونا على الأقل وقتاش ناويين تجيبوهم ... باش الواحد يدير حسابو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من مجيب على الرسائل في بريد صفحتكم؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يعني ربطه مباشرة بالخط الهاتفي المزود بإنترنت Adslهل يمكن تعويضه في مكان مودام adsl,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance"," واش عي اقصى تدفق ممكن نحصل عليه من خلالهعندي مودام لي ركبتوهونا كي دخلنا لافيبر ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ما هي الولايات لي عندها الالياف البصرية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Jabto les modems ta3 la fibre wla mazal ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تطبيق my idoom ما مشكلته ؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و ميزاجور نظام كي صرى فيه طلقوه ولا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و المودم فيبر وقتاش تجيبوه ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولمودام لعندنا نطيشوه؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جاوبونا المودام وينهم,negative,0
Facebook,"Questions, demandes d’information et d'assistance",بكم تدخلو هذ المودام مع علم مكان عدنا والو من قبل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","وهران بضبط بلاطو قرب مستشقى استشفائي جامعي هل تم ربط الياف بصرية ؟ ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أين الموديمات؟,negative,0
Instagram,"Questions, demandes d’information et d'assistance",من فضلكم ٠٦٦٥٢٣٤٥٢٥,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و ليمودام وقتاش تجيبو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و مودم الفيبر راه واجد ؟!!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاش جديد على توفر المودام في قسنطينة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم خاصني عرف في اتصالات الجزائر. خاصني عرف فاتصالات الجزائر. خاصني لالين من فضلكم.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم. خصني عرف ف اتصالات الجزائر من فضلكم. ماعنديش لالين. باغي ندخلها من فضلكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم ياحبذا لو تعملو لنا جدول تفصلي لكل بطاقات التعبئة كم تدوم من يوم حسب كل اشتراك لاصحاب الفيبر و شكرا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال الاشتراك الشهري,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بصح موديمات مكانشايه عروض كاين خيرات ربي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بجاية شارع الحرية متى الدور؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي ماعندهمش فايبر في حي تاعو واش يدير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",العرض تاع 500 da صالح لي جامي كان عندو خط فالمنزل لي كان عندو خط لا يستفيد من هاد العرض,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",أحتاج الى مودام WiFi 6 القديم لايستطيع تحمل تدفق اكثر من 50 ميغا,interrogative,0
Twitter,"Questions, demandes d’information et d'assistance",وفي idoom adsl مكانش عروض ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يحتوي على IPTV,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Les modemes ?!!!!,negative,0
Facebook,"Questions, demandes d’information et d'assistance",في حيي توجد fibre zte. هل نحن معنيون؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لا نقول لي ارسل انشغالك اريدك ان تجيبني هنااريد اشتراك في خدمة تاع هاتف مجاني اي كل من يتصل بي يتصل مجاني وسعر المكالمة تحسب عليا  مثلا لو يكون رصيدك 0 وتتصل بي يتم الاتصال وفي هذه الحالة كي تجي فاتورة يجي فيها تكلمة المتصل بي هل توجد لديكم هذه الخدمة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لل اعرف حالة خطي منذ اسبوع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل اجهزة المودام متوفرة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",3 اسئلة  السؤال الأول: لماذا لا نجد حساب رسمي لمقر اتصالات الجزائر في كل بلدي على مواقع التواصل الاجتماعي، يتم من خلاله اعلام الزبائن بالجديد والتقرب من المستخدم اكثر وتحسين الخدمات ارى الفكرة ممتازة.السؤال الثاني: متى يتم إيصال الألياف البصرية إلى الحي الذي اسكن به ( شارع سلطاني سلطاني فرفار طولقة ولاية بسكرة )السؤال الثالث : هل سنستفيد من نفس العروض لتوصيل الألياف البصرية التي نراها الان ونحن لا نملك خط لها ولم تصل إلينا لحد الان هل ستعود نفس العروض حين يصل توصيل الألياف البصرية إلى المناطق الغير مستفيدة منه ام ستتوقف مع نهاية 2024.شكرا لكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مودام ZTE ؟؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",المودم جا و لا مزال ؟! 2025 لحقت ...,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",La moindre des choses qu'on demande est quand est-ce que les modems Fibre seront disponibles. J'ai payé les 500DA et j'attends.. un modem et une info de votre part.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل الـ 500 دج شهري دون مصاريف إضافية؟ أقصد هل معها إجباري مصاريف الهاتف الثابت من اشتراك و TVA؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واللي مش لاحقتهم الالياف واش يدير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاين مودم فيبر في المعرض ؟ رانا في عام نستنوا ، على الأقل نعرفوا كيفاش داير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Idoom Fibre يجي معاه الهاتف الثابث ولا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نطلع ديبي من 10 إلى 20 ميغا ADSL بلاما نشقى للمكاتب تاعكم ؟؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",Wachmen رقم الاشتراك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يتم توفير مودام فيبر؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يكون مودام متوفر ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الدفع الإلكتروني هل يمكن في4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل تعمل وكالات اتصالات الجزائر يوم السبت,interrogative,0
Youtube,"Questions, demandes d’information et d'assistance"," عروض لازم 80جيقا وشهر وانترنت تكون فور ومنعرف ",suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن إجابة وقتاش تجيبو لي مودام رانا هرمنا من أجل هاته اللحظة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يعوض twinbox روتر الألياف البصرية بما ان روتر الألياف البصرية غير متوفر حاليا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش راكم تستناو حتى تركبوه؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الكونيكسيوا هذو الايامات راها سيليما ياترى غير عندنا ولا الناس كامل!!!!!,negative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راح المودام يرحم بباكم؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي مودام يمشي قاع ليبيس هدا اتصالات الجزائر وحاب يولي يخدم بيها كيفاه ندير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المودام متوفر لان ام لا ؟؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جاء المودام ولا مازال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر أنا مشترك في فايبر منذ ثلاث سنوات تقريبا و عندي مودام قديم ،قصدي نعطولكم المودام القديم و تعكولنا ويفي ستة و نزيدولكم دراهم .,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سيدي صغير ليفوليتيف فوق سطاد وقتاش تمدولهم مودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وش راكم تستناو باه تجيبو المودام؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راه المودام ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندكم مودام ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين هو المودم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",جبتو المودم ولا مزال ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل تعمل اتصالات الجزائر بيوم السبت ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا لا تكفيني فكيف ستكفي عائلتي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الوكالة التجارية أم البواقي مودام فيبر غير متوفر ...مودام 4g غير متوفر؟؟ المهم جبو علينا .....,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",150 جيفا انترنت,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم سرعة التدفق المنخفض في كل عرض بعد نفاذ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال ممدام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر اشحال نشري المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف يتم الحصول على المودام ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خاصني مودام idoom 4G شحال سعر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حي البدر هل تتوفر فيه خدمة الألياف البصرية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نكمونديو واسكو كاين توصيل لباب دار,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Mais pourquoijuste un mois au lieu de deux mois pour 1000 da,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاه تع 1000 دينار شحال فيها,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم ثمن الشريحة بدون جهاز من فضلك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي مودام sans-fil idoom 4g حبيت نبدلو idoom fibre.شحال نخلص وكيفاش ندير ??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لماذا. حسابي في فضاء الزبون لا يفتح؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",كيف اوسدد الدين السابق,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم سعر المودام مع العرض ؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر أنا قصدي كاش برومو للشارجومون,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و لي مودام نوكيا كاش جديد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مودم الفيبر متوفر بالمعرض ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفاش نعرف شحال بقالي كونيكسيو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خاوتي وكتاه يبدلو مودام الفيبر القديم وفي 4 بي مودام ويفي 6,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Ali Boutaous ادخل ل ستوراج تع التطبيق ودير فيدي ل كاشي,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",تاع 1000دج شحال فيها من جيغا ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حبيت نفهم اسكو هذي اتصالات الجزائر موبيليس نفس الشبكه لأن موبيليس منعدمه عندي اريد ان اجرب Idoom Fiber لكن خفت مع العلم انني في مكان تتوفر فيه الألياف البصرية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راه المودام قبل؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",فليكسيت باريدي موب ل idoom 4G,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر قدمت المعلومات نرجو الرد في اقرب وقت من فضلكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اذا هل يمكن استبدال شريحة جيزي بشريحة اتصالات الجزائر الجيل الرابع؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم سعر التوصيل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Et sur messagerie,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يمكن الطلب عبر الأنترنت,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا نتعامل قديم هل يمكنني الاستفادة من العرض تعبئة الرصيد بمبلغ 500الف لمدة لشهر ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر هل ستأتون بالمودم في غضون ثمانية ايام لم نفهم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Wifi 6 هذا المودام ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بغيت نغير كلمة السر ما قدرتش؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد في ولاية غليزان,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم سعر twinbox وهل هو رخيض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نفلكسي 1000 الف شعال فيها جيقا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",رحت لأقرب مركز ليا . و قالولي كاين تاع مليون فقط .,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل تم توفير مودام نوكيا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",رانا حابين نكتشفو ليمودام وقتاش يدخلو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",رحمة على والديكم وقتاه تجيبوا les modems,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ليس لدي رقم هاتف ثابت جالاش السوارا عم تمزح معي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لي مودام وين راهم وصلو ولا غرق البابور واقيلا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",معنديش خط ثابت,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي مودام كاين؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ايه راني داير كل معلومات في بريد الصفحة منذ اسبوع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و المودم وصل ولا مزال ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف نعرف المناطق لي فيها الفيبر بلا نروح للوكالة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل هناك أي مشاريع جديدة في ولاية بوسعادة أو 2025 عموما,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",Dar el beida comminal w9tah?,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",AT Any news about ADSL price ?! Becuz the tech FTTH yfarj rabi m3akom 2027 ou mna3rf 3la hsab rythme ta3 ذل hada akhdmo akhdmo ga3din ghir taslko ,interrogative,0
Twitter,"Questions, demandes d’information et d'assistance",ولاية عين دفلى بلدية جليدة متى ينطلق المشروع؟ اتمنى الاسراع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",pas encore ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Modem disponible ?!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيف نعرف قوة الارسال علما عندي 20ميغا خط فيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خطي غير مؤهل! ماذا افعل لاجعله مؤهل!؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","Centre ville de Béjaïa, ADSL 20Mo, et pourtant toujours pas éligible pour la fibre !!! Peut-être quelqu'un peut donner une explication. Merci.",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش الألياف البصرية هاذو؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاش حانة مزال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",العرض مقدم للي ماعندوا امكانية الاستفادة من العرض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي مزال موصلهمش الخيط كيفاه يديرو؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أعطونا خريطة ألياف البصرية لولاية تيبازة بلدية فوكة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي خط شريتو عندو عام هل يليق فيه هذ العرض,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",عين طاية مزال؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم مدة الاشتراك في تود شهر ام اكثر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و الذين لا تتوفر عندهم خدمة fibre و لم يصلهم لحد الان,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",انا عندي مودام 4g .كيفاش نولي فيبر هذي؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شكون يفهمنا واش هذا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولاية المنيعة ما محلهـــــــــــــــا من الاعراب,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","هل توفر ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",المودم مهدى مالا ؟ صح جبتوه ولا مزال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وليمودام اخويا جبتوهم ولا مزال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Où sont les modems,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ما هو رقم الاتصال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لازم يكون عندك هاتف فيكس ..ومودم 4gمكاش محسوب مكاش....انا قالولي لي عنده انترنت adslفقط...صح ولا نو...,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الخط مأهل في الموقبصح مكان علبة PBO و مزال محفروشواش معناها ؟ع,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نقدر نعرف وين راهي واصلا الاشغال عندنا ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل جهاز twin box جييد افضل من ليبوكس الآخرين وهل هوا متوفر في بودواو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش لازم باش ندير دومند,suggestion,0
Facebook,"Questions, demandes d’information et d'assistance",هل كاين احتمال تقولونا متى موعد دخول مودام نوكيا اعلم في اقرب مي على الاقل الموعد بتقريب لانو ادا مزال كثر من شهر على الاقل نشوف بديل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المودام متوفر ؟؟؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",J'ai fais ma demande sur internet mais aucun retour,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم سعر مودام في وكالات اتصالات الجزائر !؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اجهزه الاستقبل مودام غير متوفره عبر وكلتكم لماذا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اريد اقتناء مودام 4G كم سعره وهل اقوم بقتناءه في يومه او انتضر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Los كي يشعل احمر واش معناها,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاين فيكم لي راحتلو كونيكسيون من مودام 4G ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يتم إيقاف الانترنت اذا لم تسدد فاتورة واحدة للهاتف؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Comment vous contactez par mbl..,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد هدية نهاية السنة للتعبئة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد تعبئة مجانا ل 6اشهر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وستر يونيون فتح ولا لا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Jĩlà Bâyãrd كيفك خويا عيطلهم وقلهم رقمك متبقاش تروح ليهم درك يرجعولك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Bey Larbi ماراهمش يرفدو عليا التلفون,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بلدية سرايدي كاين؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاش متوفر وش مودم فايبر علاش عندي شحال وانا نسنا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل من الممكن شراء شريحة انترنت خاصة بمودام 4G اتصالات الجزاءر...؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن تردو على الرسائل؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حاولت نديرها قالولي الرقم خاطئ او غير موجود,interrogative,0
TikTok,"Questions, demandes d’information et d'assistance",و 4جي سمحتو فيها,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وفرو ميزات كيما هاك لidoom4G علاش مكاش امتيازات كيما هاك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Youcef Kechkar la question reste posée,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سؤال بشأن خدمة الانترناتفي خدمة Adsl كان الهاتف ثابت (الفيكس) اجباري لأنه مدمج معه في الاسلاك .. أما « Ftth (الفايبر) تقنية مختلفة و لا تتطلب الهاتف ثابت..سؤال علاش اجباري نخلصو اشتراك الفيكس مع الفايبر ؟ يخي يقلك البيع المشروط في الجزائر يعد ممنوع في قانون حماية المستهلك القانون يقول ..(رقم 09.03.) يمنع الزام المستهلك بخدمات او منتجات اضافية لا يريدها ..  و يحضر شروط تعسفية تقيد حرية اختيار المستهلك ... نشالله اذا كانت بلاد حق نقدمو شكوى لمصلحة قانون الاتصال و يصلحو الخطأ,interrogative,1
Facebook,"Questions, demandes d’information et d'assistance",كيف نشترك وتغطية فييبر هيا 2%؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفية إشتراك؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","ؤال بشأن خدمة الانترناتفي خدمة Adsl كان الهاتف ثابت (الفيكس) اجباري لأنه مدمج معه في الاسلاك .. أما « Ftth (الفايبر) تقنية مختلفة و لا تتطلب الهاتف ثابت.. ",interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",نعم اريد التزويد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم اناعندي مودام انتع تي بي لينك كيفاش نعرف كلمةالمرورلي يعطهلي في الوكالةوقلتلهم عليه محبوش يعطهلي لي يعرف ميبخلش علياالله يفتح عليكم وكاش تطبيق يخدم مع لي مودام يوريني شحال بقتلي من جيغاالله يعيشكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لما الاجهزة غير متوفرة في الوكالات ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وراه الجواب على السؤال,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Fateh Mihoub اذا راك تخلي المودام ديما شاعل، طفيه و عاود شعلو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Mɽ Blaster نخليه ديما شاعل،بصح طفيتو وشعلتو شحال من خطرة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر شوفي لمساج ماسنجر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ما أخبار تحسين 4 glte للمناطق الريفية و القرى,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حكولنا على المودم ... جا ولا مزال ؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Au moins Djiboulna khbar mlih 3la les modems,negative,0
Facebook,"Questions, demandes d’information et d'assistance",مشترك ايدوم فيبر اريد تغيير مودام 6 هل ممكن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل المشترك ب adsl عند طلب التحويل الي الالياف البصرية يستفيد من العرض ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Les modems fibre optique à Jijel ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ننتظر بيان اتصالات الجزائر حول نقص مودام الفيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لحد الان غير متوفرة الانترنت ما الحل؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و لي معندوش la fibre في بلادو كيفاش يدير؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يصل المودام zteدط؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ماهو الملف المطلوب من أجل التقدم لدى مصالحكم من أجل الربط قبل انتهاء المهلة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والي مخلصين ويستناو وقتاش يدخلولهم فيبر لدار يستفادو من هذا العرض ولا لا لا أرجوالاجابة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",متى يتم تزويد الوكالات ب لي مودام الألياف البصرية ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال بونيس,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Comment recharger en ligne si votre site de rechargement ne fonctionne pas ??????,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن توريلي طريقة لي نقدر نتسلف فيها 3جور بلاما خلصتها ارجو الرد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و ليمودام جبتوهم ولا مزال ؟؟؟!!!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يجب دفع مبلغ الاشتراك كليا لكي استفيد من bonus,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل تم توفير مودام فيبر والا مزالنا نستناو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نوعية المودام ان امكن,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بي شحال مودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر ممكن رقم اتصالات الحزائر برتوتة؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",المهم نقدر نشغله بدون شريحة جيزي,interrogative,0
